idStudent,fullName,gender,email,phone
195315,Đặng Thành Khiêm,1,std195315@sis.hust.edu.vn,0989337971
195316,Hồ Quang Thái,1,std195316@sis.hust.edu.vn,0989337972
195317,Ngô Từ Dung,0,std195317@sis.hust.edu.vn,0989337973
195318,Tô Tiểu Bảo,1,std195318@sis.hust.edu.vn,0989337974
195319,Vũ Tuyết Nga,0,std195319@sis.hust.edu.vn,0989337975
195320,Bùi Anh Phương,0,std195320@sis.hust.edu.vn,0989337976
195321,Phạm Thiên Duyên,0,std195321@sis.hust.edu.vn,0989337977
195322,Hồ Bảo Hân,0,std195322@sis.hust.edu.vn,0989337978
195323,Lê Hòa Hợp,1,std195323@sis.hust.edu.vn,0989337979
195324,Lý Trúc Liên,0,std195324@sis.hust.edu.vn,0989337980
195325,Phạm Dạ Hương,0,std195325@sis.hust.edu.vn,0989337981
195326,Đỗ Bình Dân,1,std195326@sis.hust.edu.vn,0989337982
195327,Lý Khánh Văn,1,std195327@sis.hust.edu.vn,0989337983
195328,Phạm Kỳ Võ,1,std195328@sis.hust.edu.vn,0989337984
195329,Đặng Hoàng Xuân,0,std195329@sis.hust.edu.vn,0989337985
195330,Phạm Hiểu Lam,1,std195330@sis.hust.edu.vn,0989337986
195331,Phùng Tường Phát,1,std195331@sis.hust.edu.vn,0989337987
195332,Phạm Nhã Trang,0,std195332@sis.hust.edu.vn,0989337988
195333,Tô Tường Lâm,1,std195333@sis.hust.edu.vn,0989337989
195334,Phạm Thụy Vân,0,std195334@sis.hust.edu.vn,0989337990
195335,Phạm Nam Hưng,1,std195335@sis.hust.edu.vn,0989337991
195336,Nguyễn Bích Thảo,0,std195336@sis.hust.edu.vn,0989337992
195337,Hồ Hương Lâm,0,std195337@sis.hust.edu.vn,0989337993
195338,Hồ Thành Nhân,1,std195338@sis.hust.edu.vn,0989337994
195339,Đỗ Nhân Nguyên,1,std195339@sis.hust.edu.vn,0989337995
195340,Hoàng Thế Dân,1,std195340@sis.hust.edu.vn,0989337996
195341,Vũ Phương Thanh,0,std195341@sis.hust.edu.vn,0989337997
195342,Đỗ Phúc Hưng,1,std195342@sis.hust.edu.vn,0989337998
195343,Ngô Ðông Phong,1,std195343@sis.hust.edu.vn,0989337999
195344,Nguyễn Trường Phu,1,std195344@sis.hust.edu.vn,0989338000
195345,Hoàng Ðình Phúc,1,std195345@sis.hust.edu.vn,0989338001
195346,Bùi Mộng Vy,0,std195346@sis.hust.edu.vn,0989338002
195347,Hoàng Phượng Vy,0,std195347@sis.hust.edu.vn,0989338003
195348,Lê Sơn Dương,1,std195348@sis.hust.edu.vn,0989338004
195349,Trần Nhã Lý,0,std195349@sis.hust.edu.vn,0989338005
195350,Lý Kim Thông,1,std195350@sis.hust.edu.vn,0989338006
195351,Bùi Minh Khiếu,1,std195351@sis.hust.edu.vn,0989338007
195352,Nguyễn Hồng Phát,1,std195352@sis.hust.edu.vn,0989338008
195353,Phan Hạnh San,0,std195353@sis.hust.edu.vn,0989338009
195354,Lê Mai Thu,0,std195354@sis.hust.edu.vn,0989338010
195355,Tô Phương Thảo,0,std195355@sis.hust.edu.vn,0989338011
195356,Dương Thắng Cảnh,1,std195356@sis.hust.edu.vn,0989338012
195357,Võ Kiên Giang,1,std195357@sis.hust.edu.vn,0989338013
195358,Phan Bình Nguyên,1,std195358@sis.hust.edu.vn,0989338014
195359,Lã Yến Nhi,0,std195359@sis.hust.edu.vn,0989338015
195360,Vũ Nghĩa Dũng,1,std195360@sis.hust.edu.vn,0989338016
195361,Đặng Ái Nhi,0,std195361@sis.hust.edu.vn,0989338017
195362,Ngô Trúc Quân,0,std195362@sis.hust.edu.vn,0989338018
195363,Lê Phương Phương,0,std195363@sis.hust.edu.vn,0989338019
195364,Trần Yến Phượng,0,std195364@sis.hust.edu.vn,0989338020
195365,Đinh Mỹ Lệ,0,std195365@sis.hust.edu.vn,0989338021
195366,Dương Lan Anh,0,std195366@sis.hust.edu.vn,0989338022
195367,Võ Lâm Tường,1,std195367@sis.hust.edu.vn,0989338023
195368,Lê Mỹ Thuần,0,std195368@sis.hust.edu.vn,0989338024
195369,Phùng Tấn Nam,1,std195369@sis.hust.edu.vn,0989338025
195370,Đinh Hoàng Ngôn,1,std195370@sis.hust.edu.vn,0989338026
195371,Ngô Lam Phương,1,std195371@sis.hust.edu.vn,0989338027
195372,Võ Thiên Ðức,1,std195372@sis.hust.edu.vn,0989338028
195373,Đinh Việt Trinh,0,std195373@sis.hust.edu.vn,0989338029
195374,Lã Tuyết Vân,0,std195374@sis.hust.edu.vn,0989338030
195375,Hoàng Thường Xuân,1,std195375@sis.hust.edu.vn,0989338031
195376,Võ Thiên Lương,1,std195376@sis.hust.edu.vn,0989338032
195377,Phùng Giáng Uyên,0,std195377@sis.hust.edu.vn,0989338033
195378,Vũ Thương Nga,0,std195378@sis.hust.edu.vn,0989338034
195379,Đinh Gia Thịnh,1,std195379@sis.hust.edu.vn,0989338035
195380,Ngô Hoài Việt,1,std195380@sis.hust.edu.vn,0989338036
195381,Ngô Tuấn Việt,1,std195381@sis.hust.edu.vn,0989338037
195382,Đặng Gia Khánh,1,std195382@sis.hust.edu.vn,0989338038
195383,Hồ Gia Thịnh,1,std195383@sis.hust.edu.vn,0989338039
195384,Phạm Ðức Toản,1,std195384@sis.hust.edu.vn,0989338040
195385,Đỗ Anh Hoàng,1,std195385@sis.hust.edu.vn,0989338041
195386,Tô Xuân Hiếu,1,std195386@sis.hust.edu.vn,0989338042
195387,Phùng Trang Linh,0,std195387@sis.hust.edu.vn,0989338043
195388,Dương Xuân Hạnh,0,std195388@sis.hust.edu.vn,0989338044
195389,Nguyễn Xuân Trung,1,std195389@sis.hust.edu.vn,0989338045
195390,Đỗ Hoàng Lâm,1,std195390@sis.hust.edu.vn,0989338046
195391,Lê Công Hào,1,std195391@sis.hust.edu.vn,0989338047
195392,Trần Từ Ðông,1,std195392@sis.hust.edu.vn,0989338048
195393,Đinh Huy Trân,1,std195393@sis.hust.edu.vn,0989338049
195394,Trần Kim Thịnh,1,std195394@sis.hust.edu.vn,0989338050
195395,Phan Thành Ðệ,1,std195395@sis.hust.edu.vn,0989338051
195396,Võ Cao Nhân,1,std195396@sis.hust.edu.vn,0989338052
195397,Phạm Liên Phương,0,std195397@sis.hust.edu.vn,0989338053
195398,Hoàng Ðình Hảo,1,std195398@sis.hust.edu.vn,0989338054
195399,Lê Hồng Linh,0,std195399@sis.hust.edu.vn,0989338055
195400,Hồ Nghi Dung,0,std195400@sis.hust.edu.vn,0989338056
195401,Lê Hữu Khanh,1,std195401@sis.hust.edu.vn,0989338057
195402,Lê Kim Hương,0,std195402@sis.hust.edu.vn,0989338058
195403,Trần Anh Tài,1,std195403@sis.hust.edu.vn,0989338059
195404,Đặng Anh Khôi,1,std195404@sis.hust.edu.vn,0989338060
195405,Vũ Hải Long,1,std195405@sis.hust.edu.vn,0989338061
195406,Hoàng Hướng Bình,1,std195406@sis.hust.edu.vn,0989338062
195407,Đinh Kỳ Duyên,0,std195407@sis.hust.edu.vn,0989338063
195408,Võ Xuân Kiên,1,std195408@sis.hust.edu.vn,0989338064
195409,Đỗ Cường Thịnh,1,std195409@sis.hust.edu.vn,0989338065
195410,Vũ Hữu Vượng,1,std195410@sis.hust.edu.vn,0989338066
195411,Trần Thuận Phong,1,std195411@sis.hust.edu.vn,0989338067
195412,Hoàng Việt Yến,0,std195412@sis.hust.edu.vn,0989338068
195413,Lý Ngọc Danh,1,std195413@sis.hust.edu.vn,0989338069
195414,Lê Thế Sơn,1,std195414@sis.hust.edu.vn,0989338070
195415,Đỗ Bạch Kim,0,std195415@sis.hust.edu.vn,0989338071
195416,Lê Việt Cường,1,std195416@sis.hust.edu.vn,0989338072
195417,Lê Thục Tâm,0,std195417@sis.hust.edu.vn,0989338073
195418,Bùi Tiền Giang,1,std195418@sis.hust.edu.vn,0989338074
195419,Trần Kiều Diễm,0,std195419@sis.hust.edu.vn,0989338075
195420,Vũ Hồng Lân,1,std195420@sis.hust.edu.vn,0989338076
195421,Lê Xuân Nhiên,0,std195421@sis.hust.edu.vn,0989338077
195422,Lý Phương Ngọc,0,std195422@sis.hust.edu.vn,0989338078
195423,Võ Trường Long,1,std195423@sis.hust.edu.vn,0989338079
195424,Đỗ Thiện Lương,1,std195424@sis.hust.edu.vn,0989338080
195425,Dương Tuyền Lâm,0,std195425@sis.hust.edu.vn,0989338081
195426,Võ Thúy Kiều,0,std195426@sis.hust.edu.vn,0989338082
195427,Bùi Thiên Trang,0,std195427@sis.hust.edu.vn,0989338083
195428,Trần Sỹ Thực,1,std195428@sis.hust.edu.vn,0989338084
195429,Lê Phước Huệ,0,std195429@sis.hust.edu.vn,0989338085
195430,Vũ Phú Ân,1,std195430@sis.hust.edu.vn,0989338086
195431,Tô Cát Uy,1,std195431@sis.hust.edu.vn,0989338087
195432,Trần Tài Nguyên,1,std195432@sis.hust.edu.vn,0989338088
195433,Dương Trọng Nghĩa,1,std195433@sis.hust.edu.vn,0989338089
195434,Phan Kim Ngân,0,std195434@sis.hust.edu.vn,0989338090
195435,Đinh Xuân Nương,0,std195435@sis.hust.edu.vn,0989338091
195436,Ngô Quỳnh Trâm,0,std195436@sis.hust.edu.vn,0989338092
195437,Phùng Hải Uyên,0,std195437@sis.hust.edu.vn,0989338093
195438,Đặng Ðức Long,1,std195438@sis.hust.edu.vn,0989338094
195439,Đỗ Hải Ðường,0,std195439@sis.hust.edu.vn,0989338095
195440,Vũ Thúy Diễm,0,std195440@sis.hust.edu.vn,0989338096
195441,Hồ Anh Duy,1,std195441@sis.hust.edu.vn,0989338097
195442,Đinh Hải Anh,0,std195442@sis.hust.edu.vn,0989338098
195443,Phan Vi Quyên,0,std195443@sis.hust.edu.vn,0989338099
195444,Phan Thái Minh,1,std195444@sis.hust.edu.vn,0989338100
195445,Đinh Kim Khánh,0,std195445@sis.hust.edu.vn,0989338101
195446,Bùi Mộng Liễu,0,std195446@sis.hust.edu.vn,0989338102
195447,Phan Thanh Ngọc,0,std195447@sis.hust.edu.vn,0989338103
195448,Phan Trọng Khánh,1,std195448@sis.hust.edu.vn,0989338104
195449,Đặng Quỳnh Tiên,0,std195449@sis.hust.edu.vn,0989338105
195450,Tô Minh Tiến,1,std195450@sis.hust.edu.vn,0989338106
195451,Đỗ Trung Nghĩa,1,std195451@sis.hust.edu.vn,0989338107
195452,Tô Ðạt Hòa,1,std195452@sis.hust.edu.vn,0989338108
195453,Bùi Thế Anh,1,std195453@sis.hust.edu.vn,0989338109
195454,Ngô Hải Yến,0,std195454@sis.hust.edu.vn,0989338110
195455,Phan Quốc Khánh,1,std195455@sis.hust.edu.vn,0989338111
195456,Hồ Kim Hoàng,1,std195456@sis.hust.edu.vn,0989338112
195457,Hoàng Huệ Hồng,0,std195457@sis.hust.edu.vn,0989338113
195458,Lê Ngọc Khương,1,std195458@sis.hust.edu.vn,0989338114
195459,Đặng Diễm Trang,0,std195459@sis.hust.edu.vn,0989338115
195460,Hoàng Khuê Trung,0,std195460@sis.hust.edu.vn,0989338116
195461,Đỗ Gia Hưng,1,std195461@sis.hust.edu.vn,0989338117
195462,Phạm Thúy Vân,0,std195462@sis.hust.edu.vn,0989338118
195463,Đinh Nhật Mai,0,std195463@sis.hust.edu.vn,0989338119
195464,Phạm Cẩm Hạnh,0,std195464@sis.hust.edu.vn,0989338120
195465,Phùng Hồng Anh,0,std195465@sis.hust.edu.vn,0989338121
195466,Phùng Công Sơn,1,std195466@sis.hust.edu.vn,0989338122
195467,Hồ Thanh Trung,1,std195467@sis.hust.edu.vn,0989338123
195468,Vũ Khánh Ly,0,std195468@sis.hust.edu.vn,0989338124
195469,Lê Thanh Long,1,std195469@sis.hust.edu.vn,0989338125
195470,Vũ Diễm Phúc,0,std195470@sis.hust.edu.vn,0989338126
195471,Dương Trung Anh,0,std195471@sis.hust.edu.vn,0989338127
195472,Tô Kim Trang,0,std195472@sis.hust.edu.vn,0989338128
195473,Bùi Duy Minh,1,std195473@sis.hust.edu.vn,0989338129
195474,Ngô Hữu Hiệp,1,std195474@sis.hust.edu.vn,0989338130
195475,Đỗ Minh Loan,0,std195475@sis.hust.edu.vn,0989338131
195476,Lý Quốc Vũ,1,std195476@sis.hust.edu.vn,0989338132
195477,Tô Quang Danh,1,std195477@sis.hust.edu.vn,0989338133
195478,Dương Ðình Quảng,1,std195478@sis.hust.edu.vn,0989338134
195479,Lý Nhã Thanh,0,std195479@sis.hust.edu.vn,0989338135
195480,Vũ Lệ Giang,0,std195480@sis.hust.edu.vn,0989338136
195481,Lý Diệp Anh,0,std195481@sis.hust.edu.vn,0989338137
195482,Bùi Nhã Hồng,0,std195482@sis.hust.edu.vn,0989338138
195483,Đặng Thương Thương,0,std195483@sis.hust.edu.vn,0989338139
195484,Đặng Ðình Thắng,1,std195484@sis.hust.edu.vn,0989338140
195485,Hoàng Thụy Ðào,0,std195485@sis.hust.edu.vn,0989338141
195486,Nguyễn Thanh Thảo,0,std195486@sis.hust.edu.vn,0989338142
195487,Đinh Anh Khôi,1,std195487@sis.hust.edu.vn,0989338143
195488,Phạm Hoài Tín,1,std195488@sis.hust.edu.vn,0989338144
195489,Bùi Ngọc San,0,std195489@sis.hust.edu.vn,0989338145
195490,Phùng Sơn Trang,1,std195490@sis.hust.edu.vn,0989338146
195491,Võ Thục Quyên,0,std195491@sis.hust.edu.vn,0989338147
195492,Vũ Quảng Ðại,1,std195492@sis.hust.edu.vn,0989338148
195493,Lý Vân Nhi,0,std195493@sis.hust.edu.vn,0989338149
195494,Hoàng Ngọc Thi,0,std195494@sis.hust.edu.vn,0989338150
195495,Lã Thanh Trung,1,std195495@sis.hust.edu.vn,0989338151
195496,Phùng Khánh Văn,1,std195496@sis.hust.edu.vn,0989338152
195497,Hoàng Thy Trúc,0,std195497@sis.hust.edu.vn,0989338153
195498,Phạm Hương Mai,0,std195498@sis.hust.edu.vn,0989338154
195499,Tô Thế Dân,1,std195499@sis.hust.edu.vn,0989338155
195500,Lã Bạch Liên,0,std195500@sis.hust.edu.vn,0989338156
195501,Bùi Xuân Uyên,0,std195501@sis.hust.edu.vn,0989338157
195502,Đỗ Trung Thành,1,std195502@sis.hust.edu.vn,0989338158
195503,Phạm Thu Duyên,0,std195503@sis.hust.edu.vn,0989338159
195504,Ngô Thuận Phương,1,std195504@sis.hust.edu.vn,0989338160
195505,Lê Duy Hạnh,0,std195505@sis.hust.edu.vn,0989338161
195506,Phạm Huy Phong,1,std195506@sis.hust.edu.vn,0989338162
195507,Tô Vân Thúy,0,std195507@sis.hust.edu.vn,0989338163
195508,Lý Xuân Cao,1,std195508@sis.hust.edu.vn,0989338164
195509,Đinh Xuân Nương,0,std195509@sis.hust.edu.vn,0989338165
195510,Đinh Nhật Ánh,0,std195510@sis.hust.edu.vn,0989338166
195511,Lê Gia Phước,1,std195511@sis.hust.edu.vn,0989338167
195512,Ngô Linh Châu,0,std195512@sis.hust.edu.vn,0989338168
195513,Lý Kiều Minh,0,std195513@sis.hust.edu.vn,0989338169
195514,Bùi An Hằng,0,std195514@sis.hust.edu.vn,0989338170
195515,Ngô Mạnh Tường,1,std195515@sis.hust.edu.vn,0989338171
195516,Phạm Việt Quốc,1,std195516@sis.hust.edu.vn,0989338172
195517,Phạm Minh Trí,1,std195517@sis.hust.edu.vn,0989338173
195518,Đinh Ðức Duy,1,std195518@sis.hust.edu.vn,0989338174
195519,Phạm Khánh Hoàng,1,std195519@sis.hust.edu.vn,0989338175
195520,Hồ Duy Ngôn,1,std195520@sis.hust.edu.vn,0989338176
195521,Phùng Nghi Dung,0,std195521@sis.hust.edu.vn,0989338177
195522,Ngô Linh Nhi,0,std195522@sis.hust.edu.vn,0989338178
195523,Nguyễn Tuyết Nhung,0,std195523@sis.hust.edu.vn,0989338179
195524,Nguyễn Khôi Nguyên,1,std195524@sis.hust.edu.vn,0989338180
195525,Vũ Minh Dũng,1,std195525@sis.hust.edu.vn,0989338181
195526,Trần Minh Huệ,0,std195526@sis.hust.edu.vn,0989338182
195527,Lã Phượng Loan,0,std195527@sis.hust.edu.vn,0989338183
195528,Đinh Minh Triệu,1,std195528@sis.hust.edu.vn,0989338184
195529,Lê Hải Ðường,0,std195529@sis.hust.edu.vn,0989338185
195530,Ngô Gia Vinh,1,std195530@sis.hust.edu.vn,0989338186
195531,Hồ Thế Duyệt,1,std195531@sis.hust.edu.vn,0989338187
195532,Tô Yến Thanh,0,std195532@sis.hust.edu.vn,0989338188
195533,Phan Lan Ngọc,0,std195533@sis.hust.edu.vn,0989338189
195534,Đinh Thượng Cường,1,std195534@sis.hust.edu.vn,0989338190
195535,Đặng Minh Cảnh,1,std195535@sis.hust.edu.vn,0989338191
195536,Phạm Mộng Ðiệp,0,std195536@sis.hust.edu.vn,0989338192
195537,Lý Khải Hòa,1,std195537@sis.hust.edu.vn,0989338193
195538,Phan Hoài Phong,1,std195538@sis.hust.edu.vn,0989338194
195539,Vũ Thục Anh,0,std195539@sis.hust.edu.vn,0989338195
195540,Ngô Bích Chiêu,0,std195540@sis.hust.edu.vn,0989338196
195541,Phạm Nam Thanh,1,std195541@sis.hust.edu.vn,0989338197
195542,Võ Anh Thy,0,std195542@sis.hust.edu.vn,0989338198
195543,Lê Nhất Thương,0,std195543@sis.hust.edu.vn,0989338199
195544,Đặng Song Oanh,0,std195544@sis.hust.edu.vn,0989338200
195545,Tô Linh Nhi,0,std195545@sis.hust.edu.vn,0989338201
195546,Hồ Tuấn Tú,1,std195546@sis.hust.edu.vn,0989338202
195547,Vũ Ðức Phú,1,std195547@sis.hust.edu.vn,0989338203
195548,Hoàng Minh Phượng,0,std195548@sis.hust.edu.vn,0989338204
195549,Bùi Thu Linh,0,std195549@sis.hust.edu.vn,0989338205
195550,Đỗ Chấn Hùng,1,std195550@sis.hust.edu.vn,0989338206
195551,Trần Bảo Duy,1,std195551@sis.hust.edu.vn,0989338207
195552,Lã Thanh Tuyết,0,std195552@sis.hust.edu.vn,0989338208
195553,Hồ Kim Dung,0,std195553@sis.hust.edu.vn,0989338209
195554,Bùi Hải San,0,std195554@sis.hust.edu.vn,0989338210
195555,Bùi Lệ Chi,0,std195555@sis.hust.edu.vn,0989338211
195556,Tô Kim Quyên,0,std195556@sis.hust.edu.vn,0989338212
195557,Trần Thu Phong,0,std195557@sis.hust.edu.vn,0989338213
195558,Phan Vương Việt,1,std195558@sis.hust.edu.vn,0989338214
195559,Phan Minh Hạnh,0,std195559@sis.hust.edu.vn,0989338215
195560,Đỗ Phúc Cường,1,std195560@sis.hust.edu.vn,0989338216
195561,Phạm Thanh Mai,0,std195561@sis.hust.edu.vn,0989338217
195562,Đỗ Ðức Long,1,std195562@sis.hust.edu.vn,0989338218
195563,Phạm Việt Khoa,1,std195563@sis.hust.edu.vn,0989338219
195564,Ngô Hữu Thiện,1,std195564@sis.hust.edu.vn,0989338220
195565,Dương Hồng Minh,1,std195565@sis.hust.edu.vn,0989338221
195566,Hoàng Yến Oanh,0,std195566@sis.hust.edu.vn,0989338222
195567,Phan Ánh Hoa,0,std195567@sis.hust.edu.vn,0989338223
195568,Phạm Phượng Nhi,0,std195568@sis.hust.edu.vn,0989338224
195569,Lã Tuyết Oanh,0,std195569@sis.hust.edu.vn,0989338225
195570,Tô Gia Bình,1,std195570@sis.hust.edu.vn,0989338226
195571,Lã Thụy Khanh,0,std195571@sis.hust.edu.vn,0989338227
195572,Ngô Viễn Thông,1,std195572@sis.hust.edu.vn,0989338228
195573,Tô Mộng Hương,0,std195573@sis.hust.edu.vn,0989338229
195574,Trần Phúc Tâm,1,std195574@sis.hust.edu.vn,0989338230
195575,Hồ Mỹ Lệ,0,std195575@sis.hust.edu.vn,0989338231
195576,Lê Bạch Cúc,0,std195576@sis.hust.edu.vn,0989338232
195577,Hồ Mỹ Trâm,0,std195577@sis.hust.edu.vn,0989338233
195578,Đặng Trọng Duy,1,std195578@sis.hust.edu.vn,0989338234
195579,Hồ Kim Quyên,0,std195579@sis.hust.edu.vn,0989338235
195580,Võ Minh Loan,0,std195580@sis.hust.edu.vn,0989338236
195581,Tô Thanh Sơn,1,std195581@sis.hust.edu.vn,0989338237
195582,Vũ Khánh Ngọc,0,std195582@sis.hust.edu.vn,0989338238
195583,Ngô Quang Hùng,1,std195583@sis.hust.edu.vn,0989338239
195584,Phan Trúc Lan,0,std195584@sis.hust.edu.vn,0989338240
195585,Lê Thy Trúc,0,std195585@sis.hust.edu.vn,0989338241
195586,Tô Thế Duyệt,1,std195586@sis.hust.edu.vn,0989338242
195587,Nguyễn Hồng Quế,0,std195587@sis.hust.edu.vn,0989338243
195588,Ngô Nhật Quang,1,std195588@sis.hust.edu.vn,0989338244
195589,Lã Hoài Phương,0,std195589@sis.hust.edu.vn,0989338245
195590,Đỗ Thảo Uyên,0,std195590@sis.hust.edu.vn,0989338246
195591,Lã Phương Châu,0,std195591@sis.hust.edu.vn,0989338247
195592,Tô Khánh Hòa,1,std195592@sis.hust.edu.vn,0989338248
195593,Võ Quế Thu,0,std195593@sis.hust.edu.vn,0989338249
195594,Phan Minh Ân,1,std195594@sis.hust.edu.vn,0989338250
195595,Hồ Trúc Quân,0,std195595@sis.hust.edu.vn,0989338251
195596,Nguyễn Ngọc Thiện,1,std195596@sis.hust.edu.vn,0989338252
195597,Võ Nghị Quyền,1,std195597@sis.hust.edu.vn,0989338253
195598,Võ Minh Phượng,0,std195598@sis.hust.edu.vn,0989338254
195599,Hồ Trà Giang,0,std195599@sis.hust.edu.vn,0989338255
195600,Võ Minh Thảo,0,std195600@sis.hust.edu.vn,0989338256
195601,Tô Khánh Vân,0,std195601@sis.hust.edu.vn,0989338257
195602,Tô Linh San,0,std195602@sis.hust.edu.vn,0989338258
195603,Dương Trúc Cương,1,std195603@sis.hust.edu.vn,0989338259
195604,Bùi Ngọc Thọ,1,std195604@sis.hust.edu.vn,0989338260
195605,Hoàng Khả Khanh,0,std195605@sis.hust.edu.vn,0989338261
195606,Hồ Chi Lan,0,std195606@sis.hust.edu.vn,0989338262
195607,Hoàng Thuận Toàn,1,std195607@sis.hust.edu.vn,0989338263
195608,Lý Linh Hà,0,std195608@sis.hust.edu.vn,0989338264
195609,Đỗ Hòa Thái,1,std195609@sis.hust.edu.vn,0989338265
195610,Phan Sông Hương,0,std195610@sis.hust.edu.vn,0989338266
195611,Vũ Bích Ðào,0,std195611@sis.hust.edu.vn,0989338267
195612,Võ Hương Thu,0,std195612@sis.hust.edu.vn,0989338268
195613,Tô Nguyên Bổng,1,std195613@sis.hust.edu.vn,0989338269
195614,Hoàng Thương Nga,0,std195614@sis.hust.edu.vn,0989338270
195615,Lý Hồng Lĩnh,1,std195615@sis.hust.edu.vn,0989338271
195616,Tô Công Thành,1,std195616@sis.hust.edu.vn,0989338272
195617,Ngô Mạnh Trình,1,std195617@sis.hust.edu.vn,0989338273
195618,Đỗ Phúc Sinh,1,std195618@sis.hust.edu.vn,0989338274
195619,Võ Phương Chi,0,std195619@sis.hust.edu.vn,0989338275
195620,Phan Huyền Thoại,0,std195620@sis.hust.edu.vn,0989338276
195621,Hoàng Hoài Trung,1,std195621@sis.hust.edu.vn,0989338277
195622,Bùi Việt Cương,1,std195622@sis.hust.edu.vn,0989338278
195623,Vũ Vi Quyên,0,std195623@sis.hust.edu.vn,0989338279
195624,Võ Ðịnh Lực,1,std195624@sis.hust.edu.vn,0989338280
195625,Phạm Hữu Lương,1,std195625@sis.hust.edu.vn,0989338281
195626,Tô Hoài Vỹ,1,std195626@sis.hust.edu.vn,0989338282
195627,Bùi Bảo Tiên,0,std195627@sis.hust.edu.vn,0989338283
195628,Võ Ðình Phúc,1,std195628@sis.hust.edu.vn,0989338284
195629,Đinh Quỳnh Phương,0,std195629@sis.hust.edu.vn,0989338285
195630,Trần Lệ Nhi,0,std195630@sis.hust.edu.vn,0989338286
195631,Phan Minh Thạc,1,std195631@sis.hust.edu.vn,0989338287
195632,Phan Việt Nhân,1,std195632@sis.hust.edu.vn,0989338288
195633,Phùng Trí Minh,1,std195633@sis.hust.edu.vn,0989338289
195634,Ngô Thúy Vi,0,std195634@sis.hust.edu.vn,0989338290
195635,Đỗ Đông Vy,0,std195635@sis.hust.edu.vn,0989338291
195636,Lê Thùy Vân,0,std195636@sis.hust.edu.vn,0989338292
195637,Lê Gia Hân,0,std195637@sis.hust.edu.vn,0989338293
195638,Phan Thụy Nương,0,std195638@sis.hust.edu.vn,0989338294
195639,Phan Tuấn Thành,1,std195639@sis.hust.edu.vn,0989338295
195640,Vũ Cẩm Hạnh,0,std195640@sis.hust.edu.vn,0989338296
195641,Võ Minh Trí,1,std195641@sis.hust.edu.vn,0989338297
195642,Đặng Thúy Diễm,0,std195642@sis.hust.edu.vn,0989338298
195643,Tô Vân Anh,0,std195643@sis.hust.edu.vn,0989338299
195644,Vũ Xuân Nghi,0,std195644@sis.hust.edu.vn,0989338300
195645,Bùi Nhã Mai,0,std195645@sis.hust.edu.vn,0989338301
195646,Trần Đông Vy,0,std195646@sis.hust.edu.vn,0989338302
195647,Tô Minh An,0,std195647@sis.hust.edu.vn,0989338303
195648,Trần Sơn Ca,0,std195648@sis.hust.edu.vn,0989338304
195649,Phùng Lâm Dũng,1,std195649@sis.hust.edu.vn,0989338305
195650,Lê Bích Hạnh,0,std195650@sis.hust.edu.vn,0989338306
195651,Đinh Bảo Khánh,1,std195651@sis.hust.edu.vn,0989338307
195652,Tô Mỹ Trâm,0,std195652@sis.hust.edu.vn,0989338308
195653,Ngô Đức Hòa,1,std195653@sis.hust.edu.vn,0989338309
195654,Tô Hoàng Sa,0,std195654@sis.hust.edu.vn,0989338310
195655,Võ Hữu Cường,1,std195655@sis.hust.edu.vn,0989338311
195656,Hồ Thượng Nghị,1,std195656@sis.hust.edu.vn,0989338312
195657,Lê Nhật Lệ,0,std195657@sis.hust.edu.vn,0989338313
195658,Tô Khải Tuấn,1,std195658@sis.hust.edu.vn,0989338314
195659,Đinh Duy Hạnh,0,std195659@sis.hust.edu.vn,0989338315
195660,Tô Huy Phong,1,std195660@sis.hust.edu.vn,0989338316
195661,Tô Anh Khải,1,std195661@sis.hust.edu.vn,0989338317
195662,Phan Nguyệt Anh,0,std195662@sis.hust.edu.vn,0989338318
195663,Lý Mai Lan,0,std195663@sis.hust.edu.vn,0989338319
195664,Võ Ân Lai,1,std195664@sis.hust.edu.vn,0989338320
195665,Tô Quỳnh Hà,0,std195665@sis.hust.edu.vn,0989338321
195666,Hoàng Lâm Dũng,1,std195666@sis.hust.edu.vn,0989338322
195667,Phan Tấn Nam,1,std195667@sis.hust.edu.vn,0989338323
195668,Trần Giang Thiên,0,std195668@sis.hust.edu.vn,0989338324
195669,Trần Mạnh Tấn,1,std195669@sis.hust.edu.vn,0989338325
195670,Phùng Việt Quốc,1,std195670@sis.hust.edu.vn,0989338326
195671,Trần Hữu Bình,1,std195671@sis.hust.edu.vn,0989338327
195672,Hoàng Gia Bình,1,std195672@sis.hust.edu.vn,0989338328
195673,Lý Trúc Quân,0,std195673@sis.hust.edu.vn,0989338329
195674,Lê Diệu Linh,0,std195674@sis.hust.edu.vn,0989338330
195675,Võ Kiệt Võ,1,std195675@sis.hust.edu.vn,0989338331
195676,Lê Thường Xuân,1,std195676@sis.hust.edu.vn,0989338332
195677,Phan Trọng Dũng,1,std195677@sis.hust.edu.vn,0989338333
195678,Đỗ An Nhiên,0,std195678@sis.hust.edu.vn,0989338334
195679,Nguyễn Khánh Hoàng,1,std195679@sis.hust.edu.vn,0989338335
195680,Lê Đan Linh,0,std195680@sis.hust.edu.vn,0989338336
195681,Lê Hướng Bình,1,std195681@sis.hust.edu.vn,0989338337
195682,Bùi Việt Khuê,0,std195682@sis.hust.edu.vn,0989338338
